"38","Airplane Spotter Playing Cards, World War II, suit of hearts","4.03dAirplaneSpotterPlayingCards,hearts.png","","3D","","<script async src='https://api.cappasity.com/api/player/cappasity-ai'></script><iframe width='100%' height='600px' frameborder='0' allowfullscreen mozallowfullscreen='true' webkitallowfullscreen='true' style='border:0;' src='https://api.cappasity.com/api/player/7ae17869-3757-45e7-aed9-f7a2ff1e28b1/embedded?autorun=0&closebutton=1&logo=1&analytics=1&uipadx=0&uipady=0&enablestoreurl=0&storeurl=&hidehints=0&autorotate=0&autorotatetime=10&autorotatedelay=2&autorotatedir=1&hidefullscreen=1&hideautorotateopt=1&hidesettingsbtn=0&enableimagezoom=1&zoomquality=1&hidezoomopt=0&arbutton=1' ></iframe>","","Replica","1943","U.S. Games Systems, Inc","Attic Artifacts: World War II Kids","The General","IKEducation","World War II; Kids; games; playing cards; spotter cards; Attic Artifacts; World War II Kids","","4.03d"
"39","Philco Tombstone tube radio","4.05PhilcoTombstonetuberadio.png","Philco Tombstone tube radio.  Model 37-610B, 1937.","3D","","<script async src='https://api.cappasity.com/api/player/cappasity-ai'></script><iframe width='100%' height='600px' frameborder='0' allowfullscreen mozallowfullscreen='true' webkitallowfullscreen='true' style='border:0;' src=https://api.cappasity.com/api/player/3a3f2b94-a970-46c4-a21c-3dc4bba2be7c/embedded?autorun=0&closebutton=1&logo=1&analytics=1&uipadx=0&uipady=0&enablestoreurl=0&storeurl=&hidehints=0&autorotate=0&autorotatetime=10&autorotatedelay=2&autorotatedir=1&hidefullscreen=1&hideautorotateopt=1&hidesettingsbtn=0&enableimagezoom=1&zoomquality=1&hidezoomopt=0&arbutton=11' ></iframe>","","Original","1937","Philco","Attic Artifacts: World War II Kids","The General","IKEducation","World War II; Kids; Attic Artifacts; World War II Kids; radio; entertainment; communication","","4.05"
"40","Captain America Comic Book Cover and sample pages","4.06CaptainAmericaComicBookCoverandsamplepages.png","Captain America No. 1 Comic Book Cover and sample pages. Replicated for the sole purpose of illustration for instruction by a non-profit educational institution.","3D","","<script async src='https://api.cappasity.com/api/player/cappasity-ai'></script><iframe width='100%' height='600px' frameborder='0' allowfullscreen mozallowfullscreen='true' webkitallowfullscreen='true' style='border:0;' src='https://api.cappasity.com/api/player/e98bf130-1b42-460f-a447-1f6549193655/embedded?autorun=0&closebutton=1&logo=1&analytics=1&uipadx=0&uipady=0&enablestoreurl=0&storeurl=&hidehints=0&autorotate=0&autorotatetime=10&autorotatedelay=2&autorotatedir=1&hidefullscreen=1&hideautorotateopt=1&hidesettingsbtn=0&enableimagezoom=1&zoomquality=1&hidezoomopt=0&arbutton=1' ></iframe>","","Replica","March 10, 1941","Marvel Comics","Attic Artifacts: World War II Kids","The General","IKEducation","World War II; Kids; Attic Artifacts; World War II Kids; entertainment","","4.06"
"41","25 Cent Stamp Album for the purchase of the United States War Savings Bonds","4.0825CentStampAlbumforthepurchaseoftheUnitedStatesWarSavingsBonds.png","25 Cent Stamp Album for the purchase of the United States War Savings Bonds, U.S. Government Printing Office, 1942. NO 463937. Can be filled with stamps totaling up to $18.75.","3D","","<script async src='https://api.cappasity.com/api/player/cappasity-ai'></script><iframe width='100%' height='600px' frameborder='0' allowfullscreen mozallowfullscreen='true' webkitallowfullscreen='true' style='border:0;' src='https://api.cappasity.com/api/player/b5a32074-a6d3-444a-ac77-84881baa0500/embedded?autorun=0&closebutton=1&logo=1&analytics=1&uipadx=0&uipady=0&enablestoreurl=0&storeurl=&hidehints=0&autorotate=0&autorotatetime=10&autorotatedelay=2&autorotatedir=1&hidefullscreen=1&hideautorotateopt=1&hidesettingsbtn=0&enableimagezoom=1&zoomquality=1&hidezoomopt=0&arbutton=1' ></iframe>","","Replica","1942","U.S. Government Printing Office","Attic Artifacts: World War II Kids","The General","IKEducation","World War II; Kids; Attic Artifacts; World War II Kids; savings bonds","","4.08"
"42","A Personal Message From a Service Man, record","4.15APersonalMessageFromaServiceMan,record.png","This is a record called, 'A Personal Message From A Service Man.' Personal recording method provided by the USO and Salvation Army for soldiers to record messages to send home.","3D","","<script async src='https://api.cappasity.com/api/player/cappasity-ai'></script><iframe width='100%' height='600px' frameborder='0' allowfullscreen mozallowfullscreen='true' webkitallowfullscreen='true' style='border:0;' src='https://api.cappasity.com/api/player/c6864d22-ea4f-48a5-acad-9d5a038dcc2e/embedded?autorun=0&closebutton=1&logo=1&analytics=1&uipadx=0&uipady=0&enablestoreurl=0&storeurl=&hidehints=0&autorotate=0&autorotatetime=10&autorotatedelay=2&autorotatedir=1&hidefullscreen=1&hideautorotateopt=1&hidesettingsbtn=0&enableimagezoom=1&zoomquality=1&hidezoomopt=0&arbutton=1' ></iframe>","","Original","c. 1944","USO and the Salvation Army","Attic Artifacts: World War II Kids","The General","IKEducation","World War II; Kids; Attic Artifacts; World War II Kids; record; communication; letter on a record","","4.15"
"43","Voice O'Graph record","4.14VoiceOGraphrecord.png","The Voice-O-Graph was a do-it-yourself recording studio the size of a small closet. Walk inside, close the door, deposit 35 cents and make a record of your own. The machines cranked out a lacquer-coated disc that held about a minute of crackling sound. It was first created in the late 1930s and used until the late 1950s. Soldiers and loved ones could send their own voices in place of a written letter during World War II.","3D","","<script async src='https://api.cappasity.com/api/player/cappasity-ai'></script><iframe width='100%' height='600px' frameborder='0' allowfullscreen mozallowfullscreen='true' webkitallowfullscreen='true' style='border:0;' src='https://api.cappasity.com/api/player/323aeedb-0e93-4df9-96d9-43a2c78134f0/embedded?autorun=0&closebutton=1&logo=1&analytics=1&uipadx=0&uipady=0&enablestoreurl=0&storeurl=&hidehints=0&autorotate=0&autorotatetime=10&autorotatedelay=2&autorotatedir=1&hidefullscreen=1&hideautorotateopt=1&hidesettingsbtn=0&enableimagezoom=1&zoomquality=1&hidezoomopt=0&arbutton=1' ></iframe>","","Original","c. 1940s","International Motoscope Corporation","Attic Artifacts: World War II Kids","The General","IKEducation","World War II; Kids; Attic Artifacts; World War II Kids; record; communication; letter on a record; voice o graph","","4.14"
"44","Letter on a Record","4.10LetteronaRecord.png","Letter on a Record.' Made at a USO club operated by the National Catholic Community Service. From a soldier of the 261st AAF Base Unit in Abilene, Texas, to Mr. and Mrs. A Baldi of Newark, NJ. Soldiers could walk into a small recording booth and create a record of their voice to send to loved ones instead of a written letter.","3D","","<script async src='https://api.cappasity.com/api/player/cappasity-ai'></script><iframe width='100%' height='600px' frameborder='0' allowfullscreen mozallowfullscreen='true' webkitallowfullscreen='true' style='border:0;' src='https://api.cappasity.com/api/player/23f4dc08-88f7-4976-b48f-439c469bd02f/embedded?autorun=0&closebutton=1&logo=1&analytics=1&uipadx=0&uipady=0&enablestoreurl=0&storeurl=&hidehints=0&autorotate=0&autorotatetime=10&autorotatedelay=2&autorotatedir=1&hidefullscreen=1&hideautorotateopt=1&hidesettingsbtn=0&enableimagezoom=1&zoomquality=1&hidezoomopt=0&arbutton=1' ></iframe>","","Original","c. 1940s","USO, the National Catholic Community Service, and Rainbo Records.","Attic Artifacts: World War II Kids","The General","IKEducation","World War II; Kids; Attic Artifacts; World War II Kids; record; communication; letter on a record; voice o graph; USO","","4.1"
"45","“Keep ‘Em Smilin’” Humorous Stationery","4.12KeepEmSmilinHumorousStationery.png","Stationery Set. 'Keep 'Em Smilin' Humorous Stationery, Army Series by American Art Service, 1942. This stationery was meant to send a smile along with letters to service men. It also included a guide that provided advice on what to include or leave out of letters from home in order to best boost morale.","3D","","<script async src='https://api.cappasity.com/api/player/cappasity-ai'></script><iframe width='100%' height='600px' frameborder='0' allowfullscreen mozallowfullscreen='true' webkitallowfullscreen='true' style='border:0;' src='https://api.cappasity.com/api/player/49f93e12-7924-4dc6-97c6-4b61ecb3df78/embedded?autorun=0&closebutton=1&logo=1&analytics=1&uipadx=0&uipady=0&enablestoreurl=0&storeurl=&hidehints=0&autorotate=0&autorotatetime=10&autorotatedelay=2&autorotatedir=1&hidefullscreen=1&hideautorotateopt=1&hidesettingsbtn=0&enableimagezoom=1&zoomquality=1&hidezoomopt=0&arbutton=1' ></iframe>","","Original","1942","American Art Service","Attic Artifacts: World War II Kids","The General","IKEducation","World War II; Kids; Attic Artifacts; World War II Kids; stationery; communication; home front","","4.12"
"46","10 Cent US War Savings Bond Stamp Album","4.13_10CentUSWarSavingsBondStampAlbum.png","10 Cent Stamp Album for the purchase of United States War Savings Bonds. U.S. Government Printing Office, 1942. Filled with stamps up to $3.30","3D","","<script async src='https://api.cappasity.com/api/player/cappasity-ai'></script><iframe width='100%' height='600px' frameborder='0' allowfullscreen mozallowfullscreen='true' webkitallowfullscreen='true' style='border:0;' src='https://api.cappasity.com/api/player/ad3fac1d-a121-42d6-a45f-cfacacbd42cb/embedded?autorun=0&closebutton=1&logo=1&analytics=1&uipadx=0&uipady=0&enablestoreurl=0&storeurl=&hidehints=0&autorotate=0&autorotatetime=10&autorotatedelay=2&autorotatedir=1&hidefullscreen=1&hideautorotateopt=1&hidesettingsbtn=0&enableimagezoom=1&zoomquality=1&hidezoomopt=0&arbutton=1' ></iframe>","","Original","c. 1942","U.S. Government Printing Office","Attic Artifacts: World War II Kids","The General","IKEducation","World War II; Kids; Attic Artifacts; World War II Kids; savings bonds; home front","","4.13"
"47","Toy Car","4.16ToyWoodenCar.png","During WWII toys changed from being made from metal to wood.  Metal was needed for the war front, and many toys changed their production from toys to war supplies. This is an example of how kids could make their own toy cars from scrap wood.","3D","","<script async src='https://api.cappasity.com/api/player/cappasity-ai'></script><iframe width='100%' height='600px' frameborder='0' allowfullscreen mozallowfullscreen='true' webkitallowfullscreen='true' style='border:0;' src='https://api.cappasity.com/api/player/ba90b767-6c76-4147-a5d8-ff2a02d38a18/embedded?autorun=0&closebutton=1&logo=1&analytics=1&uipadx=0&uipady=0&enablestoreurl=0&storeurl=&hidehints=0&autorotate=0&autorotatetime=10&autorotatedelay=2&autorotatedir=1&hidefullscreen=1&hideautorotateopt=1&hidesettingsbtn=0&enableimagezoom=1&zoomquality=1&hidezoomopt=0&arbutton=1' ></iframe>","","Original","c. 1980","Scott Bankes","Attic Artifacts: World War II Kids","The General","IKEducation","World War II; Kids; Attic Artifacts; World War II Kids; home front; toy; wooden car","","4.16"
"48","Grease Canister","5.01GreaseCanister.png","Grease Canister Aluminum Kitchenware, circa 1950.","3D","","<script async src='https://api.cappasity.com/api/player/cappasity-ai'></script><iframe width='100%' height='600px' frameborder='0' allowfullscreen mozallowfullscreen='true' webkitallowfullscreen='true' style='border:0;' src='https://api.cappasity.com/api/player/61ffdb65-2c15-4404-a2f4-15e8198f67cb/embedded?autorun=0&closebutton=1&logo=1&analytics=1&uipadx=0&uipady=0&enablestoreurl=0&storeurl=&hidehints=0&autorotate=0&autorotatetime=10&autorotatedelay=2&autorotatedir=1&hidefullscreen=1&hideautorotateopt=1&hidesettingsbtn=0&enableimagezoom=1&zoomquality=1&hidezoomopt=0&arbutton=1' ></iframe>","","Original","c.1950","unknown","Attic Artifacts: World War II Kids; Use it Up","The General","IKEducation","World War II; home front; World War II Kids; women; rationing; conserving; Grease can; Attic Artifacts","","5.01"
"49","Ration Tokens","5.02RationTokens.png","Office of Price Administration point tokens, blue and red food ration tokens, 1944","3D","","<script async src='https://api.cappasity.com/api/player/cappasity-ai'></script><iframe width='100%' height='600px' frameborder='0' allowfullscreen mozallowfullscreen='true' webkitallowfullscreen='true' style='border:0;' src='https://api.cappasity.com/api/player/92597e75-4617-444e-83bc-bc8839da596c/embedded?autorun=0&closebutton=1&logo=1&analytics=1&uipadx=0&uipady=0&enablestoreurl=0&storeurl=&hidehints=0&autorotate=0&autorotatetime=10&autorotatedelay=2&autorotatedir=1&hidefullscreen=1&hideautorotateopt=1&hidesettingsbtn=0&enableimagezoom=1&zoomquality=1&hidezoomopt=0&arbutton=1' ></iframe>","","Original","c. 1943","U.S. Office of Price Administration","Attic Artifacts: World War II Kids; Use it Up","The General","IKEducation","World War II; home front; World War II Kids; women; rationing; conserving; OPA tokens; ration coins; Attic Artifacts","","5.02"
"50","Children collection scrap metal","5.03Childrencollectingscrapmetal.jpg","Delaware school children collecting scrap metal to aid the war effort","image","5.03Childrencollectingscrapmetal.jpg","","","Replica","June 11, 1942","Unknown","Attic Artifacts: World War II; Use it Up","The General","IKEducation","World War II; home front; World War II Kids; women; rationing; conserving; Attic Artifacts","Retrieved from the Deleware Public Achives. 'Helping on the Home Front' collection. https://archives.delaware.gov/one-hundred-stories-exhibit/we-serve-with-pride/helping-on-the-home-front/","5.03"
"51","Steel Pennies","5.05SteelPennies.png","In 1943, copper was needed for war materials, so pennies were made out of zinc-coated steel.","3D","","<script async src='https://api.cappasity.com/api/player/cappasity-ai'></script><iframe width='100%' height='600px' frameborder='0' allowfullscreen mozallowfullscreen='true' webkitallowfullscreen='true' style='border:0;' src='https://api.cappasity.com/api/player/ea213edf-adab-4333-9f72-b4e32e7551e0/embedded?autorun=0&closebutton=1&logo=1&analytics=1&uipadx=0&uipady=0&enablestoreurl=0&storeurl=&hidehints=0&autorotate=0&autorotatetime=10&autorotatedelay=2&autorotatedir=1&hidefullscreen=1&hideautorotateopt=1&hidesettingsbtn=0&enableimagezoom=1&zoomquality=1&hidezoomopt=0&arbutton=1' ></iframe>","","Original","1943","U.S. Mint","Attic Artifacts: World War II; Use it Up","The General","IKEducation","World War II; home front; World War II Kids; women; rationing; conserving; Attic Artifacts","","5.05"
